datetime,speed,wind_dir,temp,radiation,precip,ctime,mtime
2020-05-09 00:00:00,1.3,4.2,19.3,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:01:00,1.7,350.9,19.3,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:02:00,1.6,14.6,19.3,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:03:00,1.8,4.8,19.3,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:04:00,1.5,43.0,19.2,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:05:00,1.9,348.3,19.2,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:06:00,2.0,2.1,19.2,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:07:00,1.7,8.1,19.2,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:08:00,1.8,13.4,19.2,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:09:00,1.9,18.6,19.2,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:10:00,2.0,1.7,19.2,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:11:00,1.5,24.1,19.1,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:12:00,1.5,28.5,19.1,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:13:00,1.5,30.5,19.1,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:14:00,1.5,28.4,19.1,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:15:00,1.3,26.8,19.0,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:16:00,1.3,26.2,19.0,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:17:00,1.4,47.6,19.0,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:18:00,1.4,61.4,19.0,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:19:00,1.6,49.5,19.0,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:20:00,1.7,60.1,19.0,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:21:00,1.6,60.8,19.0,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
2020-05-09 00:22:00,1.6,68.4,18.9,0,0.0,2020-05-09 00:05:02,2020-05-10 00:05:15
