datetime,speed,wind_dir,temp,radiation,precip,ctime,mtime
2020-10-02 00:00:00,2.7,42.0,20.9,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:01:00,2.5,71.2,20.9,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:02:00,2.5,57.8,20.9,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:03:00,2.5,46.7,20.9,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:04:00,2.5,31.2,20.8,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:05:00,2.5,64.8,20.8,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:06:00,2.4,53.8,20.8,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:07:00,2.4,57.5,20.8,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:08:00,2.7,55.7,20.8,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:09:00,2.6,75.0,20.8,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:10:00,2.6,57.2,20.8,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:11:00,2.2,31.3,20.8,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:12:00,2.5,77.5,20.8,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:13:00,2.5,46.5,20.8,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:14:00,2.3,56.5,20.8,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:15:00,2.2,47.7,20.7,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:16:00,2.3,59.9,20.7,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:17:00,2.2,33.9,20.7,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:18:00,2.3,69.5,20.7,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:19:00,2.2,40.1,20.7,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:20:00,2.0,33.4,20.6,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:21:00,2.3,79.0,20.6,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:22:00,2.2,68.4,20.6,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:23:00,2.6,48.4,20.6,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:24:00,2.3,46.4,20.6,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:25:00,2.0,36.3,20.6,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:26:00,2.0,53.6,20.6,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:27:00,2.2,55.4,20.6,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:28:00,2.3,40.8,20.5,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
2020-10-02 00:29:00,2.1,65.0,20.5,0,0.0,2020-10-02 01:05:02,2020-10-03 01:09:32
