p_date,f_date,speed,temp,rad,precip,cos_wind_dir,sin_wind_dir,wind_dir,file_creation_date
2021-04-05 12:00:00,2021-04-05 16:00:00,7.7,22.6,637,0.0,0.9998476951563913,0.01745240643728351,1,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-05 17:00:00,7.5,21.1,470,0.0,0.9902680687415704,0.13917310096006544,8,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-05 18:00:00,7.1,19.3,273,0.0,0.9702957262759965,0.24192189559966773,14,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-05 19:00:00,6.5,17.6,59,0.0,0.9271838545667874,0.374606593415912,22,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-05 20:00:00,5.7,16.6,0,0.0,0.8660254037844387,0.49999999999999994,30,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-05 21:00:00,4.9,16.1,0,0.0,0.8090169943749475,0.5877852522924731,36,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-05 22:00:00,4.3,15.8,0,0.0,0.7986355100472928,0.6018150231520483,37,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-05 23:00:00,3.5,15.4,0,0.0,0.8290375725550417,0.5591929034707469,34,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 00:00:00,2.8,15.0,0,0.0,0.8290375725550417,0.5591929034707469,34,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 01:00:00,2.1,14.8,0,0.0,0.848048096156426,0.5299192642332049,32,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 02:00:00,1.6,14.8,0,0.0,0.9135454576426009,0.40673664307580015,24,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 03:00:00,1.3,14.9,0,0.0,0.9902680687415704,0.13917310096006544,8,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 04:00:00,0.9,14.9,0,0.0,0.9396926207859084,0.3420201433256687,20,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 05:00:00,0.8,14.9,0,0.0,0.9659258262890683,0.25881904510252074,15,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 06:00:00,0.9,15.0,0,0.0,0.9335804264972015,-0.35836794954530077,339,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 07:00:00,1.0,15.2,0,0.0,0.7193398003386509,-0.6946583704589976,316,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 08:00:00,1.0,15.6,189,0.0,0.7193398003386509,-0.6946583704589976,316,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 09:00:00,1.2,16.6,354,0.0,0.6427876096865393,-0.7660444431189781,310,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 10:00:00,1.2,17.7,487,0.0,0.8090169943749473,-0.5877852522924734,324,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 11:00:00,2.0,19.4,577,0.0,0.6819983600624979,-0.731353701619171,313,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 12:00:00,3.2,20.8,730,0.0,0.5446390350150266,-0.8386705679454243,303,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 13:00:00,3.8,22.1,858,0.0,0.4848096202463365,-0.8746197071393961,299,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 14:00:00,4.7,22.4,785,0.0,0.5000000000000001,-0.8660254037844386,300,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 15:00:00,5.2,22.0,749,0.0,0.573576436351046,-0.8191520442889918,305,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 16:00:00,5.1,21.3,639,0.0,0.6819983600624979,-0.731353701619171,313,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 17:00:00,4.6,20.4,472,0.0,0.7771459614569706,-0.6293203910498378,321,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 18:00:00,4.1,19.4,271,0.0,0.8290375725550414,-0.5591929034707473,326,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 19:00:00,3.5,18.0,58,0.0,0.8480480961564254,-0.5299192642332058,328,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 20:00:00,2.8,17.1,0,0.0,0.882947592858927,-0.4694715627858908,332,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 21:00:00,2.4,16.6,0,0.0,0.8746197071393959,-0.4848096202463369,331,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 22:00:00,2.2,16.5,0,0.0,0.8090169943749473,-0.5877852522924734,324,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-06 23:00:00,1.5,16.4,0,0.0,0.838670567945424,-0.544639035015027,327,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-07 00:00:00,1.1,16.2,0,0.0,0.45399049973954664,-0.891006524188368,297,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-07 01:00:00,0.8,16.1,0,0.0,-0.13917310096006494,-0.9902680687415704,262,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-07 02:00:00,0.6,16.1,0,0.0,-0.06975647374412558,-0.9975640502598242,266,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-07 03:00:00,0.7,16.1,0,0.0,0.45399049973954664,-0.891006524188368,297,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-07 04:00:00,0.6,16.1,0,0.0,0.7660444431189778,-0.6427876096865396,320,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-07 05:00:00,0.5,16.2,0,0.0,0.7193398003386509,-0.6946583704589976,316,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-07 06:00:00,0.6,16.2,0,0.0,0.35836794954529955,-0.9335804264972021,291,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-07 07:00:00,0.9,16.2,0,0.0,0.3255681544571563,-0.945518575599317,289,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-07 08:00:00,1.1,16.7,144,0.0,0.2923717047227367,-0.9563047559630354,287,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-07 09:00:00,1.3,17.8,181,0.0,0.2756373558169994,-0.9612616959383188,286,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-07 10:00:00,1.9,19.2,334,0.0,0.3255681544571563,-0.945518575599317,289,2021-04-05 20:00:00
2021-04-05 12:00:00,2021-04-07 11:00:00,2.9,20.8,433,0.0,0.4694715627858904,-0.8829475928589271,298,2021-04-05 20:00:00
2021-04-06 00:00:00,2021-04-06 00:00:00,3.6,15.4,0,0.0,0.838670567945424,0.5446390350150271,33,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 01:00:00,2.6,15.5,0,0.0,0.838670567945424,0.5446390350150271,33,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 02:00:00,2.4,15.7,0,0.0,0.9135454576426009,0.40673664307580015,24,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 03:00:00,2.0,15.9,0,0.0,0.9063077870366499,0.42261826174069944,25,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 04:00:00,1.8,15.9,0,0.0,0.7771459614569709,0.6293203910498374,39,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 05:00:00,1.7,15.9,0,0.0,0.6560590289905073,0.754709580222772,49,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 06:00:00,1.7,16.0,0,0.0,0.8191520442889918,0.573576436351046,35,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 07:00:00,1.9,16.0,0,0.0,0.9335804264972017,0.35836794954530027,21,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 08:00:00,1.9,16.3,196,0.0,0.9455185755993168,0.32556815445715664,19,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 09:00:00,1.8,17.4,381,0.0,0.9455185755993168,0.32556815445715664,19,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 10:00:00,1.7,18.6,519,0.0,0.9902680687415704,0.13917310096006544,8,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 11:00:00,2.2,20.0,664,0.0,0.8660254037844384,-0.5000000000000004,330,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 12:00:00,3.0,21.5,722,0.0,0.8571673007021121,-0.5150380749100545,329,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 13:00:00,4.0,23.1,788,0.0,0.7193398003386509,-0.6946583704589976,316,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 14:00:00,5.4,23.2,839,0.0,0.6691306063588578,-0.7431448254773946,312,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 15:00:00,5.7,22.4,752,0.0,0.7431448254773942,-0.6691306063588581,318,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 16:00:00,5.5,21.6,634,0.0,0.8191520442889916,-0.5735764363510465,325,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 17:00:00,5.2,20.6,472,0.0,0.8571673007021121,-0.5150380749100545,329,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 18:00:00,4.5,19.1,275,0.0,0.9063077870366497,-0.4226182617407,335,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 19:00:00,3.9,17.5,61,0.0,0.9612616959383187,-0.2756373558169998,344,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 20:00:00,3.5,16.7,0,0.0,0.9961946980917455,-0.08715574274765832,355,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 21:00:00,3.0,16.4,0,0.0,1.0,0.0,0,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 22:00:00,2.6,16.1,0,0.0,0.9993908270190958,-0.034899496702500823,358,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-06 23:00:00,2.1,16.0,0,0.0,0.9986295347545738,0.05233595624294383,3,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 00:00:00,1.5,16.1,0,0.0,0.9961946980917455,0.08715574274765817,5,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 01:00:00,1.1,16.1,0,0.0,0.9986295347545738,0.05233595624294383,3,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 02:00:00,1.0,16.2,0,0.0,0.9702957262759965,-0.24192189559966787,346,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 03:00:00,1.3,16.3,0,0.0,0.9975640502598243,-0.06975647374412476,356,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 04:00:00,1.5,16.2,0,0.0,1.0,0.0,0,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 05:00:00,1.5,16.0,0,0.0,0.9961946980917455,-0.08715574274765832,355,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 06:00:00,1.3,15.8,0,0.0,0.9902680687415703,-0.13917310096006588,352,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 07:00:00,1.3,15.8,0,0.0,0.9902680687415703,-0.13917310096006588,352,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 08:00:00,1.5,16.4,105,0.0,0.9945218953682733,0.10452846326765346,6,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 09:00:00,1.6,17.8,185,0.0,0.992546151641322,0.12186934340514748,7,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 10:00:00,1.8,19.4,332,0.0,0.9510565162951535,-0.3090169943749477,342,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 11:00:00,2.7,20.8,733,0.0,0.8480480961564254,-0.5299192642332058,328,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 12:00:00,3.7,22.2,824,0.0,0.8191520442889916,-0.5735764363510465,325,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 13:00:00,4.8,23.0,861,0.0,0.8290375725550414,-0.5591929034707473,326,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 14:00:00,5.5,23.1,817,0.0,0.8660254037844384,-0.5000000000000004,330,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 15:00:00,5.7,22.7,759,0.0,0.8910065241883678,-0.45399049973954697,333,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 16:00:00,5.6,21.7,636,0.0,0.9335804264972015,-0.35836794954530077,339,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 17:00:00,5.4,20.4,471,0.0,0.9612616959383187,-0.2756373558169998,344,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 18:00:00,5.2,18.9,277,0.0,0.992546151641322,-0.12186934340514811,353,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 19:00:00,4.9,17.4,63,0.0,1.0,-2.4492935982947064e-16,360,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 20:00:00,4.5,16.3,0,0.0,0.981627183447664,0.1908089953765448,11,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 21:00:00,4.2,15.6,0,0.0,0.9335804264972017,0.35836794954530027,21,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 22:00:00,3.8,15.2,0,0.0,0.898794046299167,0.4383711467890774,26,2021-04-06 08:00:00
2021-04-06 00:00:00,2021-04-07 23:00:00,3.5,15.0,0,0.0,0.848048096156426,0.5299192642332049,32,2021-04-06 08:00:00
2021-04-06 12:00:00,2021-04-06 12:00:00,3.3,19.9,821,0.0,0.8090169943749473,-0.5877852522924734,324,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-06 13:00:00,4.1,21.9,687,0.0,0.6691306063588578,-0.7431448254773946,312,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-06 14:00:00,5.1,22.6,669,0.0,0.7071067811865474,-0.7071067811865477,315,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-06 15:00:00,5.5,22.5,702,0.0,0.7547095802227719,-0.6560590289905074,319,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-06 16:00:00,5.5,21.7,628,0.0,0.8191520442889916,-0.5735764363510465,325,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-06 17:00:00,5.3,20.6,466,0.0,0.8480480961564254,-0.5299192642332058,328,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-06 18:00:00,4.6,19.0,274,0.0,0.882947592858927,-0.4694715627858908,332,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-06 19:00:00,3.9,17.5,61,0.0,0.9612616959383187,-0.2756373558169998,344,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-06 20:00:00,3.3,16.7,0,0.0,0.9743700647852351,-0.22495105434386534,347,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-06 21:00:00,2.8,16.4,0,0.0,0.9848077530122079,-0.17364817766693127,350,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-06 22:00:00,2.2,16.0,0,0.0,0.9612616959383187,-0.2756373558169998,344,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-06 23:00:00,1.6,15.9,0,0.0,0.9455185755993165,-0.32556815445715753,341,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 00:00:00,1.4,16.0,0,0.0,0.9510565162951535,-0.3090169943749477,342,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 01:00:00,1.1,16.0,0,0.0,0.8910065241883678,-0.45399049973954697,333,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 02:00:00,1.3,16.0,0,0.0,0.7660444431189778,-0.6427876096865396,320,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 03:00:00,1.4,16.1,0,0.0,0.8660254037844384,-0.5000000000000004,330,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 04:00:00,1.5,16.0,0,0.0,0.9063077870366497,-0.4226182617407,335,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 05:00:00,1.5,16.0,0,0.0,0.8480480961564254,-0.5299192642332058,328,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 06:00:00,1.1,16.0,0,0.0,0.9659258262890683,-0.2588190451025207,345,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 07:00:00,0.8,16.0,0,0.0,0.9063077870366497,-0.4226182617407,335,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 08:00:00,1.0,16.7,122,0.0,0.7880107536067216,-0.6156614753256588,322,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 09:00:00,1.4,17.9,224,0.0,0.913545457642601,-0.40673664307580015,336,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 10:00:00,1.9,19.2,268,0.0,0.8290375725550414,-0.5591929034707473,326,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 11:00:00,2.6,20.0,401,0.2,0.7431448254773942,-0.6691306063588581,318,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 12:00:00,3.7,20.8,747,0.1,0.7193398003386509,-0.6946583704589976,316,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 13:00:00,4.5,21.9,814,0.0,0.7313537016191707,-0.6819983600624983,317,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 14:00:00,5.2,22.6,822,0.0,0.7313537016191707,-0.6819983600624983,317,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 15:00:00,5.5,22.3,755,0.0,0.7547095802227719,-0.6560590289905074,319,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 16:00:00,5.4,21.4,637,0.0,0.8090169943749473,-0.5877852522924734,324,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 17:00:00,5.3,20.4,473,0.0,0.882947592858927,-0.4694715627858908,332,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 18:00:00,4.9,19.1,276,0.0,0.9335804264972015,-0.35836794954530077,339,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 19:00:00,4.3,17.7,63,0.0,0.9781476007338056,-0.20791169081775987,348,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 20:00:00,4.1,16.8,0,0.0,0.9986295347545738,0.05233595624294383,3,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 21:00:00,3.5,16.2,0,0.0,0.981627183447664,0.1908089953765448,11,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 22:00:00,2.9,15.8,0,0.0,0.9612616959383189,0.27563735581699916,16,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-07 23:00:00,2.4,15.4,0,0.0,0.9612616959383189,0.27563735581699916,16,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-08 00:00:00,2.3,15.5,0,0.0,0.9781476007338057,0.20791169081775931,12,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-08 01:00:00,2.4,15.7,0,0.0,0.9396926207859084,0.3420201433256687,20,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-08 02:00:00,2.2,15.8,0,0.0,0.8191520442889918,0.573576436351046,35,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-08 03:00:00,2.3,15.8,0,0.0,0.6156614753256583,0.788010753606722,52,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-08 04:00:00,2.2,15.8,0,0.0,0.5299192642332049,0.8480480961564261,58,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-08 05:00:00,2.2,15.7,0,0.0,0.5299192642332049,0.8480480961564261,58,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-08 06:00:00,2.4,15.7,0,0.0,0.573576436351046,0.8191520442889918,55,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-08 07:00:00,2.1,15.6,0,0.0,0.6819983600624985,0.7313537016191705,47,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-08 08:00:00,2.1,16.2,216,0.0,0.8090169943749475,0.5877852522924731,36,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-08 09:00:00,2.0,17.8,420,0.0,0.8746197071393957,0.48480962024633706,29,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-08 10:00:00,2.0,19.6,597,0.0,0.9876883405951378,0.15643446504023087,9,2021-04-06 20:00:00
2021-04-06 12:00:00,2021-04-08 11:00:00,2.5,21.5,736,0.0,0.9612616959383187,-0.2756373558169998,344,2021-04-06 20:00:00
2021-04-07 00:00:00,2021-04-07 00:00:00,1.4,16.1,0,0.0,0.8910065241883678,-0.45399049973954697,333,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 01:00:00,1.2,16.1,0,0.0,0.7547095802227719,-0.6560590289905074,319,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 02:00:00,1.1,16.1,0,0.0,0.838670567945424,-0.544639035015027,327,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 03:00:00,1.5,16.2,0,0.0,0.9271838545667873,-0.37460659341591235,338,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 04:00:00,1.8,16.1,0,0.0,0.9975640502598242,0.0697564737441253,4,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 05:00:00,1.9,16.0,0,0.0,0.9975640502598242,0.0697564737441253,4,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 06:00:00,1.9,15.8,0,0.0,0.9945218953682733,0.10452846326765346,6,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 07:00:00,1.8,15.9,0,0.0,0.992546151641322,0.12186934340514748,7,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 08:00:00,1.9,16.6,101,0.0,0.992546151641322,0.12186934340514748,7,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 09:00:00,2.0,17.6,208,0.0,0.9848077530122079,-0.17364817766693127,350,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 10:00:00,2.3,18.5,262,0.0,0.9271838545667873,-0.37460659341591235,338,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 11:00:00,2.7,19.5,733,0.0,0.8660254037844384,-0.5000000000000004,330,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 12:00:00,3.4,21.0,677,0.0,0.7547095802227719,-0.6560590289905074,319,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 13:00:00,4.3,21.8,765,0.0,0.7071067811865474,-0.7071067811865477,315,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 14:00:00,4.7,22.2,786,0.0,0.7071067811865474,-0.7071067811865477,315,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 15:00:00,5.1,22.2,757,0.0,0.7547095802227719,-0.6560590289905074,319,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 16:00:00,5.1,21.7,641,0.0,0.8191520442889916,-0.5735764363510465,325,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 17:00:00,4.9,20.9,475,0.0,0.8910065241883678,-0.45399049973954697,333,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 18:00:00,4.7,19.6,277,0.0,0.9455185755993165,-0.32556815445715753,341,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 19:00:00,4.3,17.9,63,0.0,0.9876883405951377,-0.1564344650402311,351,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 20:00:00,3.9,16.8,0,0.0,0.9986295347545738,0.05233595624294383,3,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 21:00:00,3.7,16.0,0,0.0,0.9659258262890683,0.25881904510252074,15,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 22:00:00,3.3,15.4,0,0.0,0.9335804264972017,0.35836794954530027,21,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-07 23:00:00,3.2,15.1,0,0.0,0.898794046299167,0.4383711467890774,26,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 00:00:00,3.0,15.1,0,0.0,0.848048096156426,0.5299192642332049,32,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 01:00:00,3.2,15.2,0,0.0,0.754709580222772,0.6560590289905072,41,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 02:00:00,3.3,15.1,0,0.0,0.6560590289905073,0.754709580222772,49,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 03:00:00,3.0,15.1,0,0.0,0.5150380749100543,0.8571673007021122,59,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 04:00:00,3.4,15.0,0,0.0,0.3420201433256688,0.9396926207859083,70,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 05:00:00,3.5,14.7,0,0.0,0.25881904510252074,0.9659258262890683,75,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 06:00:00,3.5,14.5,0,0.0,0.29237170472273677,0.9563047559630354,73,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 07:00:00,3.2,14.4,0,0.0,0.4067366430758002,0.9135454576426009,66,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 08:00:00,2.8,15.0,216,0.0,0.5150380749100543,0.8571673007021122,59,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 09:00:00,2.1,16.4,420,0.0,0.7193398003386512,0.6946583704589973,44,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 10:00:00,1.9,18.2,597,0.0,0.8910065241883679,0.45399049973954675,27,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 11:00:00,2.2,20.5,736,0.0,0.9986295347545738,-0.05233595624294437,357,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 12:00:00,3.2,22.6,827,0.0,0.8987940462991671,-0.438371146789077,334,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 13:00:00,4.5,23.6,864,0.0,0.8290375725550414,-0.5591929034707473,326,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 14:00:00,5.3,23.5,844,0.0,0.8571673007021121,-0.5150380749100545,329,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 15:00:00,5.8,22.9,769,0.0,0.8660254037844384,-0.5000000000000004,330,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 16:00:00,5.5,22.0,644,0.0,0.913545457642601,-0.40673664307580015,336,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 17:00:00,5.1,21.1,477,0.0,0.9510565162951535,-0.3090169943749477,342,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 18:00:00,4.8,19.7,280,0.0,0.9848077530122079,-0.17364817766693127,350,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 19:00:00,4.3,18.0,66,0.0,0.9993908270190958,0.03489949670250097,2,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 20:00:00,3.7,16.6,0,0.0,0.9945218953682733,0.10452846326765346,6,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 21:00:00,3.4,15.7,0,0.0,0.9612616959383189,0.27563735581699916,16,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 22:00:00,3.4,15.1,0,0.0,0.8910065241883679,0.45399049973954675,27,2021-04-07 08:00:00
2021-04-07 00:00:00,2021-04-08 23:00:00,3.1,14.5,0,0.0,0.8571673007021123,0.5150380749100542,31,2021-04-07 08:00:00
2021-04-07 12:00:00,2021-04-07 12:00:00,4.1,21.3,824,0.0,0.6156614753256585,-0.7880107536067218,308,2021-04-07 20:00:00
2021-04-07 12:00:00,2021-04-07 13:00:00,4.2,22.1,861,0.0,0.656059028990507,-0.7547095802227722,311,2021-04-07 20:00:00
