p_date,f_date,speed,temp,rad,precip,cos_wind_dir,sin_wind_dir,wind_dir,scenario_legacy,file_creation_date
2021-10-21 00:00:00,2021-10-22 06:00:00,4.2,18.8,0,0,0.6156614753256583,0.788010753606722,52,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 07:00:00,4.0,18.7,0,0,0.6018150231520484,0.7986355100472928,53,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 08:00:00,4.0,19.4,115,0,0.6691306063588582,0.7431448254773941,48,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 09:00:00,4.2,20.9,310,0,0.7193398003386512,0.6946583704589973,44,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 10:00:00,4.0,22.4,476,0,0.8191520442889918,0.573576436351046,35,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 11:00:00,4.0,24.0,600,0,0.9271838545667874,0.374606593415912,22,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 12:00:00,4.5,25.3,674,0,0.9902680687415704,0.13917310096006544,8,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 13:00:00,5.6,25.8,694,0,0.9993908270190958,0.03489949670250097,2,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 14:00:00,6.3,25.6,658,0,0.9993908270190958,0.03489949670250097,2,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 15:00:00,6.6,25.0,568,0,0.9945218953682733,0.10452846326765346,6,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 16:00:00,6.9,24.0,431,0,0.984807753012208,0.17364817766693033,10,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 17:00:00,6.9,22.5,256,0,0.9702957262759965,0.24192189559966773,14,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 18:00:00,6.6,20.8,54,0,0.9396926207859084,0.3420201433256687,20,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 19:00:00,6.3,19.7,0,0,0.9063077870366499,0.42261826174069944,25,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 20:00:00,6.0,19.1,0,0,0.8571673007021123,0.5150380749100542,31,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 21:00:00,5.5,18.7,0,0,0.788010753606722,0.6156614753256582,38,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 22:00:00,4.8,18.3,0,0,0.7193398003386512,0.6946583704589973,44,S1,2021-10-21 08:00:00
2021-10-21 00:00:00,2021-10-22 23:00:00,4.1,17.7,0,0,0.6819983600624985,0.7313537016191705,47,S1,2021-10-21 08:00:00
2021-10-21 12:00:00,2021-10-21 12:00:00,3.6,26.5,678,0,0.9455185755993168,0.32556815445715664,19,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-21 13:00:00,4.1,27.5,698,0,0.9993908270190958,0.03489949670250097,2,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-21 14:00:00,5.2,27.7,662,0,0.9986295347545738,-0.05233595624294437,357,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-21 15:00:00,5.9,27.0,573,0,0.9993908270190958,-0.034899496702500823,358,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-21 16:00:00,5.6,26.0,435,0,1.0,0.0,0,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-21 17:00:00,5.8,24.5,260,0,0.9998476951563913,0.01745240643728351,1,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-21 18:00:00,5.9,22.3,58,0,0.984807753012208,0.17364817766693033,10,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-21 19:00:00,6.0,20.9,0,0,0.9455185755993168,0.32556815445715664,19,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-21 20:00:00,5.6,20.3,0,0,0.882947592858927,0.4694715627858908,28,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-21 21:00:00,5.2,19.9,0,0,0.8191520442889918,0.573576436351046,35,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-21 22:00:00,4.9,19.6,0,0,0.7771459614569709,0.6293203910498374,39,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-21 23:00:00,4.7,19.4,0,0,0.766044443118978,0.6427876096865393,40,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-22 00:00:00,4.8,19.1,0,0,0.788010753606722,0.6156614753256582,38,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-22 01:00:00,4.9,19.1,0,0,0.7431448254773942,0.6691306063588582,42,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-22 02:00:00,4.7,18.9,0,0,0.6946583704589974,0.7193398003386511,46,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-22 03:00:00,4.5,18.9,0,0,0.6560590289905073,0.754709580222772,49,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-22 04:00:00,4.4,18.6,0,0,0.6293203910498375,0.7771459614569708,51,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-22 05:00:00,4.4,18.3,0,0,0.6427876096865394,0.766044443118978,50,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-22 06:00:00,4.5,18.1,0,0,0.6018150231520484,0.7986355100472928,53,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-22 07:00:00,4.2,18.1,0,0,0.46947156278589086,0.8829475928589269,62,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-22 08:00:00,3.9,18.8,115,0,0.3583679495453004,0.9335804264972017,69,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-22 09:00:00,4.7,20.6,310,0,0.5299192642332049,0.8480480961564261,58,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-22 10:00:00,4.7,22.4,476,0,0.7071067811865476,0.7071067811865476,45,S1,2021-10-21 20:00:00
2021-10-21 12:00:00,2021-10-22 11:00:00,4.4,24.1,600,0,0.848048096156426,0.5299192642332049,32,S1,2021-10-21 20:00:00
2021-10-22 00:00:00,2021-10-22 00:00:00,4.2,18.8,0,0,0.8090169943749475,0.5877852522924731,36,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 01:00:00,3.9,18.8,0,0,0.7193398003386512,0.6946583704589973,44,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 02:00:00,3.6,18.9,0,0,0.6560590289905073,0.754709580222772,49,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 03:00:00,3.7,18.8,0,0,0.6560590289905073,0.754709580222772,49,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 04:00:00,3.6,18.5,0,0,0.6560590289905073,0.754709580222772,49,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 05:00:00,3.7,18.1,0,0,0.6946583704589974,0.7193398003386511,46,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 06:00:00,4.2,17.8,0,0,0.6819983600624985,0.7313537016191705,47,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 07:00:00,4.4,17.6,0,0,0.5877852522924731,0.8090169943749475,54,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 08:00:00,4.2,18.4,115,0,0.5150380749100543,0.8571673007021122,59,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 09:00:00,4.7,20.5,310,0,0.5446390350150272,0.8386705679454239,57,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 10:00:00,4.8,22.5,476,0,0.6819983600624985,0.7313537016191705,47,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 11:00:00,4.7,24.3,600,0,0.7986355100472928,0.6018150231520483,37,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 12:00:00,4.7,25.7,674,0,0.9271838545667874,0.374606593415912,22,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 13:00:00,5.7,26.4,694,0,0.984807753012208,0.17364817766693033,10,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 14:00:00,6.5,26.1,658,0,0.9961946980917455,0.08715574274765817,5,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 15:00:00,7.0,25.0,568,0,0.9975640502598242,0.0697564737441253,4,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 16:00:00,7.0,23.8,431,0,0.9902680687415704,0.13917310096006544,8,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 17:00:00,6.9,22.3,256,0,0.9743700647852352,0.224951054343865,13,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 18:00:00,6.7,20.5,54,0,0.9510565162951535,0.3090169943749474,18,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 19:00:00,6.5,19.4,0,0,0.9135454576426009,0.40673664307580015,24,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 20:00:00,6.2,18.8,0,0,0.8660254037844387,0.49999999999999994,30,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 21:00:00,5.8,18.4,0,0,0.8090169943749475,0.5877852522924731,36,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 22:00:00,5.2,18.0,0,0,0.754709580222772,0.6560590289905072,41,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-22 23:00:00,4.7,17.7,0,0,0.7071067811865476,0.7071067811865476,45,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 00:00:00,4.3,17.3,0,0,0.6293203910498375,0.7771459614569708,51,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 01:00:00,3.8,16.8,0,0,0.5299192642332049,0.8480480961564261,58,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 02:00:00,3.5,16.3,0,0,0.42261826174069944,0.9063077870366499,65,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 03:00:00,3.2,15.9,0,0,0.37460659341591196,0.9271838545667874,68,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 04:00:00,3.2,15.4,0,0,0.39073112848927394,0.9205048534524403,67,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 05:00:00,3.3,15.1,0,0,0.43837114678907746,0.898794046299167,64,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 06:00:00,3.6,14.9,0,0,0.43837114678907746,0.898794046299167,64,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 07:00:00,3.8,14.7,0,0,0.43837114678907746,0.898794046299167,64,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 08:00:00,4.0,15.6,112,0,0.4848096202463371,0.8746197071393957,61,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 09:00:00,4.7,17.9,307,0,0.5299192642332049,0.8480480961564261,58,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 10:00:00,5.0,20.3,472,0,0.6018150231520484,0.7986355100472928,53,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 11:00:00,4.7,22.5,596,0,0.6427876096865394,0.766044443118978,50,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 12:00:00,4.2,24.5,670,0,0.7193398003386512,0.6946583704589973,44,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 13:00:00,4.0,26.1,690,0,0.8191520442889918,0.573576436351046,35,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 14:00:00,4.4,27.2,654,0,0.898794046299167,0.4383711467890774,26,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 15:00:00,5.1,27.3,564,0,0.9455185755993168,0.32556815445715664,19,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 16:00:00,5.8,26.2,427,0,0.9563047559630354,0.29237170472273677,17,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 17:00:00,6.3,24.3,252,0,0.9510565162951535,0.3090169943749474,18,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 18:00:00,6.3,21.8,50,0,0.9271838545667874,0.374606593415912,22,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 19:00:00,6.2,20.1,0,0,0.8910065241883679,0.45399049973954675,27,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 20:00:00,5.8,19.0,0,0,0.8290375725550417,0.5591929034707469,34,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 21:00:00,5.3,18.3,0,0,0.7431448254773942,0.6691306063588582,42,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 22:00:00,4.8,17.6,0,0,0.6427876096865394,0.766044443118978,50,S1,2021-10-22 08:00:00
2021-10-22 00:00:00,2021-10-23 23:00:00,4.6,17.0,0,0,0.5877852522924731,0.8090169943749475,54,S1,2021-10-22 08:00:00
2021-10-22 12:00:00,2021-10-22 12:00:00,4.6,24.7,674,0,0.8746197071393957,0.48480962024633706,29,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-22 13:00:00,5.2,25.6,694,0,0.9781476007338057,0.20791169081775931,12,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-22 14:00:00,6.2,25.7,658,0,0.992546151641322,0.12186934340514748,7,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-22 15:00:00,7.0,24.9,568,0,0.9961946980917455,0.08715574274765817,5,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-22 16:00:00,7.3,23.6,431,0,0.9876883405951378,0.15643446504023087,9,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-22 17:00:00,7.3,22.0,256,0,0.9659258262890683,0.25881904510252074,15,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-22 18:00:00,6.9,20.3,54,0,0.9335804264972017,0.35836794954530027,21,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-22 19:00:00,6.6,19.3,0,0,0.8910065241883679,0.45399049973954675,27,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-22 20:00:00,6.1,18.7,0,0,0.848048096156426,0.5299192642332049,32,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-22 21:00:00,5.8,18.2,0,0,0.8090169943749475,0.5877852522924731,36,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-22 22:00:00,5.3,17.8,0,0,0.754709580222772,0.6560590289905072,41,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-22 23:00:00,4.8,17.4,0,0,0.6819983600624985,0.7313537016191705,47,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-23 00:00:00,4.2,17.0,0,0,0.6156614753256583,0.788010753606722,52,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-23 01:00:00,3.7,16.5,0,0,0.5299192642332049,0.8480480961564261,58,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-23 02:00:00,3.3,16.0,0,0,0.42261826174069944,0.9063077870366499,65,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-23 03:00:00,3.0,15.6,0,0,0.37460659341591196,0.9271838545667874,68,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-23 04:00:00,2.9,15.2,0,0,0.3583679495453004,0.9335804264972017,69,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-23 05:00:00,3.1,14.9,0,0,0.3583679495453004,0.9335804264972017,69,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-23 06:00:00,3.2,14.7,0,0,0.3420201433256688,0.9396926207859083,70,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-23 07:00:00,3.3,14.5,0,0,0.39073112848927394,0.9205048534524403,67,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-23 08:00:00,3.6,15.4,112,0,0.4539904997395468,0.8910065241883678,63,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-23 09:00:00,4.5,17.7,307,0,0.5150380749100543,0.8571673007021122,59,S1,2021-10-22 20:00:00
2021-10-22 12:00:00,2021-10-23 10:00:00,4.7,20.2,472,0,0.6018150231520484,0.7986355100472928,53,S1,2021-10-22 20:00:00
2021-10-23 00:00:00,2021-10-23 00:00:00,4.9,16.8,0,0,0.573576436351046,0.8191520442889918,55,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 01:00:00,3.0,14.8,0,0,0.5000000000000001,0.8660254037844386,60,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 02:00:00,3.0,13.7,0,0,0.43837114678907746,0.898794046299167,64,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 03:00:00,3.2,12.9,0,0,0.3583679495453004,0.9335804264972017,69,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 04:00:00,3.4,12.4,0,0,0.2419218955996679,0.9702957262759965,76,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 05:00:00,3.5,12.0,0,0,0.22495105434386492,0.9743700647852352,77,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 06:00:00,3.5,11.7,0,0,0.25881904510252074,0.9659258262890683,75,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 07:00:00,3.5,11.3,0,0,0.27563735581699916,0.9612616959383189,74,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 08:00:00,3.6,12.2,112,0,0.3583679495453004,0.9335804264972017,69,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 09:00:00,2.7,15.9,307,0,0.5150380749100543,0.8571673007021122,59,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 10:00:00,6.3,19.8,472,0,0.573576436351046,0.8191520442889918,55,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 11:00:00,6.0,22.1,596,0,0.6427876096865394,0.766044443118978,50,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 12:00:00,5.8,24.1,670,0,0.6819983600624985,0.7313537016191705,47,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 13:00:00,5.6,25.7,690,0,0.7431448254773942,0.6691306063588582,42,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 14:00:00,5.8,26.6,654,0,0.848048096156426,0.5299192642332049,32,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 15:00:00,6.8,26.1,564,0,0.9396926207859084,0.3420201433256687,20,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 16:00:00,7.9,24.1,427,0,0.9563047559630354,0.29237170472273677,17,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 17:00:00,7.9,21.4,252,0,0.9396926207859084,0.3420201433256687,20,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 18:00:00,7.3,19.0,50,0,0.9205048534524404,0.3907311284892737,23,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 19:00:00,6.8,17.4,0,0,0.8746197071393957,0.48480962024633706,29,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 20:00:00,6.3,16.3,0,0,0.754709580222772,0.6560590289905072,41,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 21:00:00,6.0,15.5,0,0,0.6018150231520484,0.7986355100472928,53,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 22:00:00,5.8,15.0,0,0,0.5591929034707468,0.8290375725550417,56,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-23 23:00:00,5.8,14.6,0,0,0.5446390350150272,0.8386705679454239,57,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 00:00:00,5.6,14.4,0,0,0.5000000000000001,0.8660254037844386,60,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 01:00:00,5.1,14.1,0,0,0.5446390350150272,0.8386705679454239,57,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 02:00:00,4.6,13.8,0,0,0.5446390350150272,0.8386705679454239,57,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 03:00:00,4.0,13.2,0,0,0.46947156278589086,0.8829475928589269,62,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 04:00:00,3.6,11.8,0,0,0.46947156278589086,0.8829475928589269,62,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 05:00:00,3.5,10.5,0,0,0.39073112848927394,0.9205048534524403,67,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 06:00:00,3.5,9.4,0,0,0.25881904510252074,0.9659258262890683,75,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 07:00:00,3.7,9.0,0,0,0.20791169081775945,0.9781476007338056,78,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 08:00:00,3.5,9.9,109,0,0.20791169081775945,0.9781476007338056,78,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 09:00:00,2.9,13.5,303,0,0.37460659341591196,0.9271838545667874,68,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 10:00:00,3.2,20.0,468,0,0.6156614753256583,0.788010753606722,52,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 11:00:00,3.6,24.8,592,0,0.766044443118978,0.6427876096865393,40,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 12:00:00,3.8,27.4,666,0,0.8571673007021123,0.5150380749100542,31,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 13:00:00,4.0,28.6,686,0,0.9510565162951535,0.3090169943749474,18,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 14:00:00,4.9,28.4,649,0,0.9961946980917455,0.08715574274765817,5,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 15:00:00,6.0,27.3,560,0,0.9998476951563913,0.01745240643728351,1,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 16:00:00,6.7,25.7,423,0,0.9876883405951378,0.15643446504023087,9,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 17:00:00,6.8,23.7,248,0,0.9563047559630354,0.29237170472273677,17,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 18:00:00,6.0,21.1,47,0,0.9205048534524404,0.3907311284892737,23,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 19:00:00,5.6,19.4,0,0,0.8571673007021123,0.5150380749100542,31,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 20:00:00,5.5,18.6,0,0,0.788010753606722,0.6156614753256582,38,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 21:00:00,5.3,18.2,0,0,0.6691306063588582,0.7431448254773941,48,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 22:00:00,4.7,17.8,0,0,0.6560590289905073,0.754709580222772,49,S1,2021-10-23 08:00:00
2021-10-23 00:00:00,2021-10-24 23:00:00,4.4,17.5,0,0,0.6018150231520484,0.7986355100472928,53,S1,2021-10-23 08:00:00
2021-10-23 12:00:00,2021-10-23 12:00:00,4.7,23.1,670,0,0.6946583704589974,0.7193398003386511,46,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-23 13:00:00,3.7,24.7,690,0,0.788010753606722,0.6156614753256582,38,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-23 14:00:00,3.8,26.2,654,0,0.882947592858927,0.4694715627858908,28,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-23 15:00:00,4.7,26.8,564,0,0.9510565162951535,0.3090169943749474,18,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-23 16:00:00,5.9,25.9,427,0,0.9612616959383189,0.27563735581699916,16,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-23 17:00:00,6.7,23.8,252,0,0.9510565162951535,0.3090169943749474,18,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-23 18:00:00,6.7,21.2,50,0,0.9271838545667874,0.374606593415912,22,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-23 19:00:00,6.5,19.6,0,0,0.8746197071393957,0.48480962024633706,29,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-23 20:00:00,6.1,18.7,0,0,0.788010753606722,0.6156614753256582,38,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-23 21:00:00,5.3,18.0,0,0,0.6560590289905073,0.754709580222772,49,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-23 22:00:00,4.9,17.2,0,0,0.5446390350150272,0.8386705679454239,57,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-23 23:00:00,4.5,16.6,0,0,0.4848096202463371,0.8746197071393957,61,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-24 00:00:00,4.4,16.0,0,0,0.5000000000000001,0.8660254037844386,60,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-24 01:00:00,4.2,15.6,0,0,0.5150380749100543,0.8571673007021122,59,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-24 02:00:00,4.1,15.2,0,0,0.5150380749100543,0.8571673007021122,59,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-24 03:00:00,3.8,15.0,0,0,0.42261826174069944,0.9063077870366499,65,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-24 04:00:00,3.4,14.7,0,0,0.30901699437494745,0.9510565162951535,72,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-24 05:00:00,3.0,14.3,0,0,0.25881904510252074,0.9659258262890683,75,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-24 06:00:00,2.7,13.9,0,0,0.15643446504023092,0.9876883405951378,81,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-24 07:00:00,2.2,13.5,0,0,0.1391731009600657,0.9902680687415703,82,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-24 08:00:00,2.1,14.5,109,0,0.20791169081775945,0.9781476007338056,78,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-24 09:00:00,1.8,16.8,303,0,0.42261826174069944,0.9063077870366499,65,S1,2021-10-23 20:00:00
2021-10-23 12:00:00,2021-10-24 10:00:00,3.1,21.1,468,0,0.5446390350150272,0.8386705679454239,57,S1,2021-10-23 20:00:00
2021-10-24 00:00:00,2021-10-24 00:00:00,5.3,15.6,0,0,0.46947156278589086,0.8829475928589269,62,S1,2021-10-24 08:00:00
2021-10-24 00:00:00,2021-10-24 01:00:00,3.6,14.8,0,0,0.4848096202463371,0.8746197071393957,61,S1,2021-10-24 08:00:00
2021-10-24 00:00:00,2021-10-24 02:00:00,5.0,15.3,0,0,0.4067366430758002,0.9135454576426009,66,S1,2021-10-24 08:00:00
2021-10-24 00:00:00,2021-10-24 03:00:00,4.8,15.3,0,0,0.32556815445715676,0.9455185755993167,71,S1,2021-10-24 08:00:00
2021-10-24 00:00:00,2021-10-24 04:00:00,4.3,15.3,0,0,0.2419218955996679,0.9702957262759965,76,S1,2021-10-24 08:00:00
